#{"t_start": 1769001697.5453522, "env_id": "FetchReachDense-v4"}
r,l,t
-1.184635,50,239.043454
-1.1458,50,239.290787
-0.887297,50,239.533464
-0.753506,50,239.770117
-1.375637,50,240.012165
-1.304277,50,240.253137
-1.022165,50,240.494805
-0.851528,50,240.736438
-0.713704,50,240.973292
-1.349278,50,241.228606
-1.196755,50,241.480293
-1.280966,50,241.726677
-1.092175,50,241.964021
-1.393203,50,242.207583
-1.176538,50,242.458928
-1.267574,50,242.707243
-1.115671,50,242.944885
-1.683335,50,243.193093
-1.594928,50,243.441188
-1.124986,50,243.69001
-1.092671,50,243.919063
-1.173688,50,244.166242
-0.858511,50,244.413069
-1.19175,50,244.661981
-1.204743,50,244.898022
-0.884427,50,245.147447
-0.690453,50,245.402225
-1.076975,50,246.267852
-0.85191,50,246.500351
-1.280733,50,246.728243
-0.889322,50,246.956249
-1.155847,50,247.186894
-1.123466,50,247.417814
-1.002773,50,247.653404
-0.666411,50,247.882158
-0.977778,50,248.122366
-0.632371,50,248.374809
-1.053981,50,248.61479
-1.206519,50,248.859837
-1.160139,50,249.108331
-0.76971,50,249.359071
-1.113878,50,249.612881
-0.677092,50,249.861617
-0.954786,50,250.102367
-0.587257,50,250.338844
-0.975299,50,250.583135
-1.461486,50,250.826082
-1.287932,50,251.064914
-0.829482,50,251.307085
-0.403825,50,251.546875
-1.133155,50,251.792983
-1.217675,50,252.030247
-0.817831,50,252.270432
-0.748664,50,252.509696
-1.417003,50,252.746974
-1.156525,50,252.981711
-0.936366,50,253.210021
-0.546915,50,253.438872
-0.574631,50,253.663634
-1.394775,50,253.897979
-1.251103,50,254.130862
-0.770154,50,254.358551
-1.026269,50,254.585994
-1.891985,50,254.814836
-0.819022,50,255.040445
-1.281567,50,255.283509
-0.768479,50,255.516503
-1.391581,50,255.770017
-1.469025,50,256.005858
-0.974699,50,256.251199
-0.923229,50,256.485738
-0.802446,50,256.725868
-0.660568,50,256.973541
-1.065576,50,257.217263
-0.91438,50,257.463768
-1.174895,50,257.699787
-1.734065,50,257.943782
-0.925717,50,258.831449
-1.397612,50,259.084819
-2.4622,50,259.333199
-1.130122,50,259.585493
-0.97873,50,259.83389
-1.625051,50,260.066417
-1.030996,50,260.310014
-1.327176,50,260.559265
-1.289088,50,260.809765
-1.775657,50,261.04602
-1.451302,50,261.28195
-0.869008,50,261.52232
-1.643343,50,261.757969
-1.433436,50,262.006423
-1.217139,50,262.243504
-1.493293,50,262.498087
-1.267394,50,262.74104
-0.571295,50,262.990634
-1.343045,50,263.238851
-1.027436,50,263.485812
-1.120322,50,263.720652
-0.824408,50,263.963275
-0.983536,50,264.191787
-1.20548,50,264.447703
-1.778131,50,264.685442
-1.217353,50,264.933357
-1.041736,50,265.181211
-1.211629,50,265.430343
-0.878315,50,265.674629
-1.365987,50,265.907462
-0.956702,50,266.136724
-0.983185,50,266.383195
-0.79068,50,266.630748
-1.090351,50,266.866209
-1.316734,50,267.108963
-1.040849,50,267.350612
-0.948396,50,267.585818
-1.264503,50,267.826032
-0.720624,50,268.072295
-0.725918,50,268.31328
-0.729637,50,268.564805
-1.152521,50,268.800261
-1.614784,50,269.047644
-1.012941,50,269.286034
-0.681165,50,269.524662
-0.82961,50,269.761711
-1.172118,50,270.003218
-1.345774,50,270.246868
-1.653296,50,270.498669
-1.151413,50,270.743901
-1.022399,50,271.662915
-1.608976,50,271.909791
-1.397396,50,272.150946
-1.371376,50,272.401928
-1.176687,50,272.651229
-0.84617,50,272.897922
-0.626488,50,273.150716
-1.044615,50,273.393901
-1.520551,50,273.647049
-1.192003,50,273.885543
