#{"t_start": 1769005885.8988116, "env_id": "FetchReach-v4"}
r,l,t
-11.0,50,437.656378
-1.0,50,438.079738
-2.0,50,438.486825
-13.0,50,438.870309
-3.0,50,439.250935
-2.0,50,439.638332
-3.0,50,440.042245
-13.0,50,440.44858
-15.0,50,440.849695
-2.0,50,441.282406
-3.0,50,441.708356
-7.0,50,442.096045
-15.0,50,442.481642
0.0,50,442.892788
-3.0,50,443.328249
-15.0,50,443.749899
-4.0,50,444.145404
-19.0,50,444.561597
-2.0,50,444.963542
-7.0,50,445.363477
-12.0,50,445.786155
0.0,50,446.183381
0.0,50,446.579762
-12.0,50,447.006677
-1.0,50,447.43722
-1.0,50,447.846655
-3.0,50,449.04506
-8.0,50,449.471621
-3.0,50,449.859402
-4.0,50,450.251421
-3.0,50,450.64279
-3.0,50,451.083557
-1.0,50,451.499465
-5.0,50,451.883706
-4.0,50,452.266373
-19.0,50,452.652977
-1.0,50,453.061312
-21.0,50,453.481581
-12.0,50,453.86708
-9.0,50,454.321052
-3.0,50,454.763072
-4.0,50,455.190433
-8.0,50,455.626279
-3.0,50,456.126882
-3.0,50,456.623708
-2.0,50,457.03687
0.0,50,457.418192
-6.0,50,457.797457
-2.0,50,458.200756
0.0,50,458.593025
-1.0,50,459.114798
-25.0,50,459.561535
-2.0,50,459.967004
-3.0,50,460.392583
-2.0,50,460.772622
-2.0,50,461.17277
0.0,50,461.571649
-3.0,50,461.959517
-2.0,50,462.331417
-2.0,50,462.714898
-3.0,50,463.141517
-3.0,50,463.533831
-3.0,50,463.941487
-6.0,50,464.341642
-5.0,50,464.72087
-3.0,50,465.108803
-8.0,50,465.494431
-16.0,50,465.876027
-5.0,50,466.268847
-2.0,50,466.655246
-2.0,50,467.054874
-6.0,50,467.481059
-2.0,50,467.925023
-3.0,50,468.368265
-3.0,50,468.809864
-7.0,50,469.25817
-1.0,50,470.483845
-16.0,50,470.917095
-3.0,50,471.376645
-9.0,50,471.828332
0.0,50,472.27802
-3.0,50,472.688058
-3.0,50,473.0887
-2.0,50,473.487245
-2.0,50,473.886465
-7.0,50,474.319832
0.0,50,474.716174
-6.0,50,475.121865
-2.0,50,475.598023
-3.0,50,476.036576
-3.0,50,476.476782
-1.0,50,476.914119
-3.0,50,477.361237
-2.0,50,477.811164
-2.0,50,478.239417
-8.0,50,478.689402
-2.0,50,479.120805
0.0,50,479.525521
-6.0,50,479.955387
-3.0,50,480.397692
-3.0,50,480.804887
-2.0,50,481.204857
-2.0,50,481.696227
-3.0,50,482.12104
-1.0,50,482.539522
-7.0,50,482.95276
-1.0,50,483.373792
-12.0,50,483.823694
-2.0,50,484.231395
-1.0,50,484.604531
-1.0,50,485.00708
-2.0,50,485.411777
0.0,50,485.81651
-2.0,50,486.219082
-3.0,50,486.651094
0.0,50,487.062686
-5.0,50,487.453712
-2.0,50,487.847292
-4.0,50,488.23838
-31.0,50,488.655051
-3.0,50,489.088168
-3.0,50,489.481595
-3.0,50,489.916598
-3.0,50,490.361665
-2.0,50,490.809412
-1.0,50,491.222721
-1.0,50,492.396997
-3.0,50,492.791734
